GameKey,Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,IsGameOver,TeamName,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TeamGameID,TwoPointConversionReturns,OpponentTwoPointConversionReturns,TeamID,OpponentID,Day,DateTime,GlobalGameID,GlobalTeamID,GlobalOpponentID,ScoreID
201910101,2019-09-08T16:25:00,1,2019,1,DET,ARI,AWAY,43,43,54,U of Phoenix Stadium,Grass,141,123,26,73.6,-4.8,0,17,0,7,3,62,37,39:23:00,37,13,27,3,128,763,15.3,8,51,185,9.2,0,72,43,577,8,0,12.8,21.4,95.9,172.3,29,15,53.2,3,0,0,8,5,0,0,-3,14,94,5,5,8,38,11,15,0,13,502,62.7,5,3,-2,0,3,3,18,3,48,59,30:37:00,34,8,26,5,131,619,12,5,37,179,12.5,0,86,46,440,5,3,13,15.2,85.9,116.2,35,14,65.4,0,0,0,10,3,0,0,29,11,56,0,0,13,53,18,13,0,13,608,76,3,5,3,106.7,0,-6,-3,5,41.7,19,6.2,40,0,10,5,-3,40,36.6,13.6,11,13,8,0,0,8,8,0,0,0,0,0,5,5,0,13,-3,8,77,3,0,11,15,10,0,0,3,3,0,5,3,0,0,10,10,0,8,29,10,138,0,0,99,3,13,53,18,0,0,0,0,0,0,0,3,0,34,0,0,0,0,0,90,30,8,38,10,5,5,0,0,0,0,0,13,0,51,0,0,0,0,0,TRUE,Lions,Sunday,77,94,993001188,0,0,11,1,2019-09-08T00:00:00,2019-09-08T16:25:00,16994,11,1,16994
201910106,2019-09-05T20:20:00,1,2019,1,GB,CHI,AWAY,16,8,13,Soldier Field,Grass,102,70,11,75.2,7.7,0,7,0,3,0,50,8,31:03:00,21,3,16,5,91,341,9.5,3,35,75,5.4,0,48,29,265,3,0,14.1,14.7,95.9,137.9,19,5,26.7,0,0,0,5,3,0,0,3,16,114,0,0,13,59,18,10,0,14,684,76.1,0,3,3,3,0,0,0,0,45,91,28:57:00,26,8,16,8,104,406,10,0,24,74,7.9,0,72,42,333,0,3,11.8,12.8,92.4,96.3,24,8,32,5,0,0,3,0,0,0,58,16,171,0,0,13,32,11,14,0,13,545,68.1,3,0,-2,80,0,10,-8,0,42.7,35.2,14.3,0,0,-6,13,0,65.4,32,16,8,8,8,0,0,3,3,0,0,0,0,0,3,3,0,3,3,0,0,3,0,5,5,3,0,0,0,0,0,0,0,0,0,3,3,0,10,58,0,0,0,0,64,32,13,32,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,66,10,13,59,13,3,0,0,0,0,0,0,22,0,0,0,0,0,0,0,TRUE,Packers,Thursday,56,80,993001168,0,0,12,6,2019-09-05T00:00:00,2019-09-05T20:20:00,16983,12,6,16983
201910122,2019-09-09T19:10:00,1,2019,1,HOU,NO,AWAY,45,48,58,Mercedes-Benz Superdome,Artificial,125,115,8,83.1,10.4,0,14,7,7,0,46,75,29:47:00,35,13,19,5,94,662,11.2,10,37,288,12.5,3,48,32,374,8,3,12.5,18.7,106.7,175.2,21,11,86,3,3,159.9,5,5,0,0,5,13,110,0,0,15,54,8,13,0,10,275,68.8,3,3,0,0,3,14,13,0,48,21,30:13:00,40,15,30,0,104,815,12.5,8,34,237,11.2,3,69,51,579,5,3,13.4,18.1,119,167.9,18,11,101.7,0,0,0,10,5,0,0,32,11,77,0,0,3,13,18,13,0,5,141,70.4,3,3,0,159.9,0,-13,-5,-8,38.1,10.9,16.7,80,0,13,8,13,55.6,48.9,5.9,13,10,8,0,0,10,10,0,0,0,0,0,0,0,0,0,0,3,19,3,5,15,15,13,0,0,8,8,0,0,0,0,0,10,8,0,8,32,5,58,3,0,72,35,3,13,5,3,0,0,0,0,0,0,0,0,19,0,0,0,0,0,67,16,15,54,5,0,0,0,0,0,0,0,24,0,34,0,0,0,0,0,TRUE,Texans,Monday,58,70,993001196,0,0,13,22,2019-09-09T00:00:00,2019-09-09T19:10:00,16997,13,22,16997
201910129,2019-09-08T16:05:00,1,2019,1,IND,LAC,AWAY,38,48,54,StubHub Center,Grass,114,94,8,72,15.3,0,6,10,8,0,51,14,32:09:00,35,21,14,0,99,601,15.6,8,53,325,15.9,3,43,34,277,5,0,10.2,13.1,124.4,188.8,21,11,86,3,3,159.9,8,5,0,0,50,8,16,0,0,5,27,14,15,0,8,173,57.6,0,5,5,7,10,7,0,6,51,80,32:50:00,40,14,22,5,94,696,11.8,10,34,200,15.3,3,54,40,496,8,3,14.6,19.8,117.5,189.5,18,11,101.7,0,0,0,8,5,0,0,0,8,32,3,3,10,37,13,13,0,5,157,78.4,5,0,-3,106.7,0,10,3,5,45.7,37.9,6.9,106.7,0,-6,-2,-3,24.3,27.5,16.8,15,15,13,0,0,5,3,0,0,0,3,3,8,3,0,3,13,5,70,3,42,13,10,8,0,0,8,8,0,0,0,0,0,3,3,0,3,0,3,69,0,0,59,37,10,37,8,3,3,0,0,0,0,0,13,0,37,0,0,0,0,0,75,42,5,27,3,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,TRUE,Colts,Sunday,46,61,993001184,0,0,14,29,2019-09-08T00:00:00,2019-09-08T16:05:00,16991,14,29,16991
201910115,2019-09-08T13:00:00,1,2019,1,JAX,KC,HOME,42,64,66,TIAA Bank Field,Grass,157,139,10,78.4,8.9,7,6,0,13,0,45,72,28:45:00,29,8,21,5,80,684,13.8,8,26,130,13,0,53,43,555,8,3,16.8,20.6,130.8,204.9,16,13,80,0,0,0,8,3,0,0,0,16,114,3,3,3,8,10,8,0,5,154,76.8,5,0,-3,17,6,7,10,0,50,24,31:15:00,38,14,21,5,96,785,13.1,10,42,181,11,3,54,40,604,8,0,17.7,24.1,117.5,222.4,16,13,80,0,0,0,15,5,0,0,30,13,88,0,0,0,0,5,8,0,3,82,81.5,0,5,5,53.2,0,5,0,-2,18.4,18.9,2.9,53.2,0,-3,0,3,30.1,15.1,0,15,10,5,0,0,5,5,0,5,0,0,0,5,5,0,0,0,5,61,0,0,14,13,11,0,0,10,10,0,0,0,0,0,10,10,0,3,0,5,72,3,13,80,5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,54,30,3,8,8,3,3,22,0,0,0,0,0,0,43,0,0,0,0,0,TRUE,Jaguars,Sunday,54,54,993001175,0,0,15,16,2019-09-08T00:00:00,2019-09-08T13:00:00,16990,15,16,16990
201910115,2019-09-08T13:00:00,1,2019,1,KC,JAX,AWAY,64,42,66,TIAA Bank Field,Grass,157,139,10,78.4,-5.6,17,6,7,10,0,50,24,31:15:00,38,14,21,5,96,785,13.1,10,42,181,11,3,54,40,604,8,0,17.7,24.1,117.5,222.4,16,13,80,0,0,0,15,5,0,0,30,13,88,0,0,0,0,5,8,0,3,82,81.5,0,5,5,7,6,0,13,0,45,72,28:45:00,29,8,21,5,80,684,13.8,8,26,130,13,0,53,43,555,8,3,16.8,20.6,130.8,204.9,16,13,80,0,0,0,8,3,0,0,0,16,114,3,3,3,8,10,8,0,5,154,76.8,5,0,-3,53.2,0,-3,0,3,30.1,15.1,0,53.2,0,5,0,-2,18.4,18.9,7.4,14,13,11,0,0,10,10,0,0,0,0,0,10,10,0,3,0,5,72,3,13,15,10,5,0,0,5,5,0,5,0,0,0,5,5,0,0,0,5,61,0,0,54,30,3,8,8,3,3,22,0,0,0,0,0,0,43,0,0,0,0,0,80,5,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,TRUE,Chiefs,Sunday,54,54,993001174,0,0,16,15,2019-09-08T00:00:00,2019-09-08T13:00:00,16990,16,15,16990
201910129,2019-09-08T16:05:00,1,2019,1,LAC,IND,HOME,48,38,54,StubHub Center,Grass,114,94,8,72,-9.6,7,10,7,0,6,51,80,32:50:00,40,14,22,5,94,696,11.8,10,34,200,15.3,3,54,40,496,8,3,14.6,19.8,117.5,189.5,18,11,101.7,0,0,0,8,5,0,0,0,8,32,3,3,10,37,13,13,0,5,157,78.4,5,0,-3,0,6,10,8,0,51,14,32:09:00,35,21,14,0,99,601,15.6,8,53,325,15.9,3,43,34,277,5,0,10.2,13.1,124.4,188.8,21,11,86,3,3,159.9,8,5,0,0,50,8,16,0,0,5,27,14,15,0,8,173,57.6,0,5,5,106.7,0,-6,-2,-3,24.3,27.5,10.5,106.7,0,10,3,5,45.7,37.9,11,13,10,8,0,0,8,8,0,0,0,0,0,3,3,0,3,0,3,69,0,0,15,15,13,0,0,5,3,0,0,0,3,3,8,3,0,3,13,5,70,3,42,75,42,5,27,3,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,59,37,10,37,8,3,3,0,0,0,0,0,13,0,37,0,0,0,0,0,TRUE,Chargers,Sunday,61,46,993001185,0,0,29,14,2019-09-08T00:00:00,2019-09-08T16:05:00,16991,29,14,16991
201910105,2019-09-08T13:00:00,1,2019,1,LAR,CAR,AWAY,48,43,57,Bank of America Stadium,Grass,147,136,0,78.4,-2.4,0,13,10,7,0,53,26,33:16:00,35,14,19,3,115,558,12.3,8,51,265,13.3,5,62,37,293,3,3,12,12.8,94.3,109.8,27,14,84.6,0,0,0,10,8,0,0,72,13,69,0,0,3,8,13,13,0,8,230,76.8,3,8,5,0,3,10,14,0,42,70,26:44:00,34,13,21,0,102,548,13.8,8,37,203,14.1,8,61,40,345,0,3,14.6,13.8,105.2,111.3,18,13,72.8,0,0,0,8,8,0,0,48,15,74,5,5,8,37,15,10,0,10,309,77.1,8,3,-3,119.9,0,-2,3,5,34.7,19.5,2.5,159.9,0,3,-2,-3,20,24,11.7,11,15,10,0,0,8,8,0,0,0,0,0,10,8,0,5,30,0,0,3,42,13,10,10,0,0,8,8,0,0,0,0,0,8,5,0,5,48,5,82,3,0,61,53,8,37,8,5,5,0,0,0,0,0,26,0,0,0,0,0,0,0,74,30,3,8,15,0,0,0,0,0,3,0,26,0,42,0,0,0,0,0,TRUE,Rams,Sunday,64,66,993001177,0,0,32,5,2019-09-08T00:00:00,2019-09-08T13:00:00,16989,32,5,16989
201910125,2019-09-09T22:20:00,1,2019,1,LV,DEN,HOME,38,26,40,Oakland Coliseum,Grass,94,83,16,68.8,7.7,7,7,0,10,0,51,72,32:45:00,30,13,18,0,86,571,10.6,8,45,157,8.9,5,42,35,414,3,0,16,18.9,135.3,193.5,22,16,114.2,0,0,0,10,8,0,0,14,14,99,0,0,0,0,13,15,0,8,214,71.5,0,0,0,0,0,6,10,0,43,24,27:15:00,29,10,18,8,91,550,15.3,3,37,152,10.5,0,50,34,398,3,0,12.8,19,108.3,164.3,21,15,73.9,0,0,0,10,3,0,0,0,15,70,0,0,8,30,0,5,0,8,232,77.2,0,0,0,119.9,0,13,10,8,41.7,23.5,0,40,0,-8,-6,-5,11.4,0,14.1,13,13,13,0,0,8,8,0,0,0,0,0,3,3,0,3,14,5,161,0,0,13,10,8,0,0,3,3,0,0,0,0,0,10,8,0,0,0,0,0,0,0,54,46,8,30,8,3,0,0,0,0,0,0,14,0,115,0,0,0,0,0,62,37,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,Raiders,Monday,42,54,993001199,0,0,25,10,2019-09-09T00:00:00,2019-09-09T22:20:00,16998,25,10,16998
201910119,2019-09-08T13:00:00,1,2019,1,MIA,BAL,HOME,16,94,69,Hard Rock Stadium,Grass,147,118,16,65.6,11.2,0,10,0,0,0,30,85,19:53,19,3,16,3,75,320,11,3,19,34,4.6,0,51,24,286,3,5,14.3,19,75,78.1,16,8,48,0,0,0,3,3,0,0,0,14,102,3,3,8,18,5,10,0,15,515,85.9,8,0,-5,21,21,10,7,0,64,11,40:07:00,50,16,27,10,117,1028,14.1,13,74,424,14.8,5,42,37,604,15,0,23.2,26.2,141.5,253.2,18,11,101.7,5,5,159.9,11,13,0,0,69,10,64,0,0,3,3,19,11,0,3,90,89.5,0,8,8,159.9,0,-16,-5,-3,13.9,11.8,8.6,114.2,0,16,8,5,93.2,54.8,9.5,8,5,5,0,0,3,3,0,0,0,0,0,3,3,0,3,0,8,94,0,0,16,13,11,0,0,13,13,0,0,0,0,0,3,3,0,5,46,3,14,5,22,70,66,3,3,3,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,43,13,8,18,14,0,3,0,0,0,0,0,24,0,14,0,0,0,0,0,TRUE,Dolphins,Sunday,56,43,993001171,0,0,19,3,2019-09-08T00:00:00,2019-09-08T13:00:00,16985,19,3,16985
201910120,2019-09-08T13:00:00,1,2019,1,MIN,ATL,HOME,45,19,40,U.S. Bank Stadium,Artificial,93,160,15,75.2,-5.6,14,7,7,0,0,46,75,29:47:00,29,16,10,10,78,430,14.1,10,61,275,11.5,8,16,13,155,3,0,15.5,19.3,127.9,224.5,16,13,80,0,0,0,8,8,0,0,0,18,160,0,0,3,3,11,11,0,13,395,79,0,8,8,0,0,0,12,0,48,21,30:13:00,43,13,26,15,107,552,13,5,27,117,11,0,74,53,435,5,5,15.1,13.1,114.6,132.5,13,5,40,5,5,159.9,5,3,0,0,74,14,125,3,3,10,51,8,10,0,8,208,69.2,8,0,-5,159.9,0,10,8,8,65.9,22.4,9.1,80,0,-6,-5,-5,16.8,43.7,12.8,13,10,8,0,0,10,10,0,0,0,0,0,0,0,0,0,0,3,21,5,0,8,5,3,0,0,0,0,0,10,0,0,0,0,0,0,10,74,5,70,0,0,86,19,10,51,13,3,3,0,0,0,3,0,0,0,21,0,0,0,0,0,61,24,3,3,0,3,0,0,0,0,0,0,29,0,42,0,0,0,0,0,TRUE,Vikings,Sunday,18,80,993001178,0,0,20,2,2019-09-08T00:00:00,2019-09-08T13:00:00,16986,20,2,16986
201910121,2019-09-08T20:20:00,1,2019,1,NE,PIT,HOME,53,8,36,Gillette Stadium,Artificial,90,77,10,79.2,-8.8,7,13,10,3,0,51,53,32:33:00,38,13,24,3,107,744,11,8,46,158,8.7,0,59,40,585,8,0,15.8,23.3,108.1,202.5,22,11,80,0,0,0,8,0,0,0,56,11,88,0,0,3,11,8,5,0,8,197,65.6,0,3,3,0,0,3,0,0,43,43,27:27:00,24,3,18,8,98,492,12.8,0,21,51,6.4,0,75,43,441,0,3,15.1,16.3,91.8,104.8,19,8,40,8,3,53.2,3,0,0,0,0,15,86,0,0,3,0,13,15,0,13,365,72.9,3,0,-2,0,0,-3,-6,0,24.6,15.9,2.6,0,0,5,10,0,33.1,21.1,5.4,13,11,15,0,0,8,8,0,0,0,0,0,10,10,0,5,56,5,56,3,0,5,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,69,0,0,66,22,3,0,14,3,0,0,0,0,0,0,32,0,32,0,0,0,0,0,86,30,3,11,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,TRUE,Patriots,Sunday,61,77,993001195,0,0,21,28,2019-09-08T00:00:00,2019-09-08T20:20:00,16996,21,28,16996
201910122,2019-09-09T19:10:00,1,2019,1,NO,HOU,HOME,48,45,58,Mercedes-Benz Superdome,Artificial,125,115,8,83.1,-10.4,0,3,14,13,0,48,21,30:13:00,40,15,30,0,104,815,12.5,8,34,237,11.2,3,69,51,579,5,3,13.4,18.1,119,167.9,18,11,101.7,0,0,0,10,5,0,0,32,11,77,0,0,3,13,18,13,0,5,141,70.4,3,3,0,0,14,7,7,0,46,75,29:47:00,35,13,19,5,94,662,11.2,10,37,288,12.5,3,48,32,374,8,3,12.5,18.7,106.7,175.2,21,11,86,3,3,159.9,5,5,0,0,5,13,110,0,0,15,54,8,13,0,10,275,68.8,3,3,0,80,0,13,8,13,55.6,48.9,2.3,159.9,0,-13,-5,-8,38.1,10.9,26.7,15,15,13,0,0,8,8,0,0,0,0,0,10,8,0,8,32,5,58,3,0,13,10,8,0,0,10,10,0,0,0,0,0,0,0,0,0,0,3,19,3,5,67,16,15,54,5,0,0,0,0,0,0,0,24,0,34,0,0,0,0,0,72,35,3,13,5,3,0,0,0,0,0,0,0,0,19,0,0,0,0,0,TRUE,Saints,Monday,70,58,993001197,0,0,22,13,2019-09-09T00:00:00,2019-09-09T19:10:00,16997,22,13,16997
201910109,2019-09-08T16:25:00,1,2019,1,NYG,DAL,AWAY,27,56,52,AT&T Stadium,Artificial,138,114,16,70.4,11.2,7,0,3,7,0,43,67,27:42:00,40,13,26,3,106,752,11.4,5,27,241,14.2,3,77,53,510,3,0,10.6,15.5,110,150.3,18,5,29.1,8,3,53.2,10,5,0,0,11,13,112,5,5,3,10,5,5,0,10,265,66.4,5,0,-3,7,14,14,0,0,51,29,32:18:00,37,10,29,3,99,790,12.8,13,48,142,7.7,3,51,40,648,10,0,20.3,25.9,124.9,253.2,16,15,95.9,0,0,0,5,5,0,0,0,15,75,0,0,0,0,11,5,0,10,264,65.9,0,5,5,80,0,-8,0,-2,10.7,15.9,2,159.9,0,13,0,3,18.9,22.9,0,10,10,8,0,0,5,5,0,0,0,0,0,3,3,0,5,11,5,74,0,0,15,13,10,0,0,13,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,64,29,0,0,8,0,0,0,0,0,0,0,13,0,45,0,0,0,0,0,74,19,3,10,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,Giants,Sunday,78,51,993001190,0,0,23,9,2019-09-08T00:00:00,2019-09-08T16:25:00,16993,23,9,16993
201910124,2019-09-08T13:00:00,1,2019,1,NYJ,BUF,HOME,26,27,33,MetLife Stadium,Artificial,115,160,5,65.6,-4,6,0,10,0,0,51,3,32:01:00,27,8,19,5,106,357,8.7,5,34,109,8.2,0,66,45,248,3,0,9.7,14.1,109.2,132.5,27,11,65.9,5,3,80,3,3,0,0,34,13,107,3,3,10,32,14,15,3,11,486,69.4,3,10,8,0,0,3,14,0,43,94,27:59:00,37,13,18,10,101,592,15.1,5,40,205,13,3,59,38,387,3,5,10.4,16.1,103.8,111.7,16,13,80,3,0,0,3,3,0,0,21,11,88,5,5,3,19,14,13,0,8,208,69.2,10,3,-5,159.9,0,0,-3,-5,38.4,37.9,8.9,159.9,0,0,5,8,60.9,32,6.6,8,8,8,0,0,3,0,0,5,3,0,0,3,0,0,0,0,3,16,5,34,15,15,13,0,0,5,5,0,0,0,0,0,3,3,0,3,16,0,0,0,0,58,40,3,19,15,3,5,0,0,3,0,0,0,0,16,0,0,0,0,0,64,43,10,32,13,0,3,8,0,0,0,0,16,0,0,0,0,0,0,0,TRUE,Jets,Sunday,72,61,993001181,0,0,24,4,2019-09-08T00:00:00,2019-09-08T13:00:00,16987,24,4,16987
201910126,2019-09-08T13:00:00,1,2019,1,PHI,WAS,HOME,51,43,59,Lincoln Financial Field,Grass,118,88,8,71.2,-16.8,0,7,14,11,0,54,43,34:27:00,35,14,21,0,114,697,15.6,10,50,197,10.2,3,62,45,500,8,0,12.8,17.9,114.8,193.5,27,18,103.5,5,3,80,8,5,0,0,74,15,88,0,0,3,0,13,8,0,8,246,82,0,0,0,10,10,0,7,0,40,53,25:33:00,24,0,24,0,93,636,11,8,21,45,5.6,0,70,48,592,8,0,13.4,19.7,109.1,186.6,21,13,61.6,5,5,159.9,5,3,0,0,18,19,154,0,0,3,16,10,15,0,13,435,87,0,0,0,106.7,0,10,-5,0,36.9,28.5,2.5,80,0,-6,8,0,31,16,5.6,15,10,8,0,0,8,8,0,0,0,3,3,3,3,0,10,74,0,0,0,0,13,10,10,0,0,8,8,0,0,0,0,0,5,5,0,3,18,8,74,0,0,61,18,3,16,15,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,77,22,3,0,8,0,0,0,0,0,0,0,18,0,30,0,0,0,0,0,TRUE,Eagles,Sunday,64,72,993001183,0,0,26,35,2019-09-08T00:00:00,2019-09-08T13:00:00,16988,26,35,16988
201910121,2019-09-08T20:20:00,1,2019,1,PIT,NE,AWAY,8,53,36,Gillette Stadium,Artificial,90,77,10,79.2,14.1,0,0,3,0,0,43,43,27:27:00,24,3,18,8,98,492,12.8,0,21,51,6.4,0,75,43,441,0,3,15.1,16.3,91.8,104.8,19,8,40,8,3,53.2,3,0,0,0,0,15,86,0,0,3,0,13,15,0,13,365,72.9,3,0,-2,7,13,10,3,0,51,53,32:33:00,38,13,24,3,107,744,11,8,46,158,8.7,0,59,40,585,8,0,15.8,23.3,108.1,202.5,22,11,80,0,0,0,8,0,0,0,56,11,88,0,0,3,11,8,5,0,8,197,65.6,0,3,3,0,0,5,10,0,33.1,21.1,2.1,0,0,-3,-6,0,24.6,15.9,6.6,5,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,69,0,0,13,11,15,0,0,8,8,0,0,0,0,0,10,10,0,5,56,5,56,3,0,86,30,3,11,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,66,22,3,0,14,3,0,0,0,0,0,0,32,0,32,0,0,0,0,0,TRUE,Steelers,Sunday,77,61,993001194,0,0,28,21,2019-09-08T00:00:00,2019-09-08T20:20:00,16996,28,21,16996
201910130,2019-09-08T16:05:00,1,2019,1,SEA,CIN,HOME,34,32,41,CenturyLink Field,Artificial,94,160,14,71.2,-15.2,0,14,0,7,0,38,16,24:10:00,19,10,15,5,78,371,12,8,40,115,7.4,3,32,22,256,5,0,12.8,18.2,111.9,203.2,19,10,53.2,0,0,0,5,5,0,0,13,13,88,3,3,10,56,13,16,0,13,601,75.2,3,8,5,3,14,0,3,0,56,80,35:50:00,35,3,29,8,112,686,15.6,5,22,54,6.1,0,82,56,632,5,0,12.3,18.1,109.7,167.3,24,15,64,3,0,0,8,0,0,0,72,11,91,8,8,13,37,14,13,0,10,283,70.7,8,3,-3,159.9,0,-6,5,3,114.2,14.2,16.7,0,0,10,-3,-2,51.2,60,14.2,10,10,10,0,0,8,8,0,0,0,0,0,0,0,0,0,0,3,34,0,0,13,10,10,0,0,5,5,0,0,0,0,0,8,5,0,10,54,0,0,0,0,72,34,10,26,15,8,8,13,0,0,0,0,0,0,34,0,0,0,0,0,45,46,10,56,0,3,3,18,0,0,0,0,18,0,0,0,0,0,0,0,TRUE,Seahawks,Sunday,38,90,993001187,0,0,30,7,2019-09-08T00:00:00,2019-09-08T16:05:00,16992,30,7,16992
